image,taken_on,period,tree,streetlight,storefront,run
0/20161029/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161029-1023.raw/3/dr5rsnermd8b-dr5rsnernwhx-cds-7c641b4cb6bb1253-20161029-1023-29.jpg,2016-10-29 10:25:54-04:00,morning,3,0,1,efficientnet_train_images
0/20160903/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160903-0930.raw/3/dr5rsng9f2mr-dr5rsng9f2zd-cds-8b82a42e5a149e22-20160903-0930-69.jpg,2016-09-03 09:33:46-04:00,morning,3,4,1,efficientnet_train_images
0/20160903/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160903-0930.raw/3/dr5rsng9n1vu-dr5rsng9jku5-cds-8b82a42e5a149e22-20160903-0930-71.jpg,2016-09-03 09:34:00-04:00,morning,4,2,0,efficientnet_train_images
0/20160903/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160903-0930.raw/3/dr5rsng9f24m-dr5rsng9f2yp-cds-8b82a42e5a149e22-20160903-0930-67.jpg,2016-09-03 09:33:26-04:00,morning,3,3,0,efficientnet_train_images
0/20160811/8eb89b94275011e0/cds-8eb89b94275011e0-20160811-1503.raw/3/dr5rsng9wnyn-dr5rsng9mq02-cds-8eb89b94275011e0-20160811-1503-79.jpg,2016-08-11 15:07:08-04:00,afternoon,3,1,0,efficientnet_train_images
0/20160903/8eb89b94275011e0/cds-8eb89b94275011e0-20160903-0810.raw/3/dr5rsngc0pbu-dr5rsng9psm1-cds-8eb89b94275011e0-20160903-0810-52.jpg,2016-09-03 08:17:32-04:00,morning,4,2,0,efficientnet_train_images
0/20160812/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160812-1446.raw/3/dr5rsng9v3rm-dr5rsng9s8de-cds-a32b6ec5cde27e3a-20160812-1446-45.jpg,2016-08-12 14:49:22-04:00,afternoon,3,4,0,efficientnet_train_images
0/20160805/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160805-1530.raw/3/dr5rsng9h5jc-dr5rsng9hbhq-cds-a32b6ec5cde27e3a-20160805-1530-24.jpg,2016-08-05 15:32:22-04:00,afternoon,1,0,1,efficientnet_train_images
0/20160805/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160805-1530.raw/3/dr5rsng8923k-dr5rsng86e5k-cds-a32b6ec5cde27e3a-20160805-1530-22.jpg,2016-08-05 15:32:18-04:00,afternoon,0,0,2,efficientnet_train_images
0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1312.raw/3/dr5rsng9mxmh-dr5rsng9mmp4-cds-af6b56897db9da88-20161027-1312-119.jpg,2016-10-27 13:19:06-04:00,afternoon,5,0,1,efficientnet_train_images
0/20161118/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161118-1209.raw/4/dr5rsng868y2-dr5rsng863wu-cds-b6d8aab376c7ce54-20161118-1209-81.jpg,2016-11-18 12:13:50-05:00,morning,0,0,0,efficientnet_train_images
0/20161227/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161227-1031.raw/4/dr5rsng9pq2t-dr5rsng9pmb3-cds-b6d8aab376c7ce54-20161227-1031-34.jpg,2016-12-27 10:35:36-05:00,morning,2,1,0,efficientnet_train_images
0/20161118/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161118-1209.raw/4/dr5rsng9jux1-dr5rsng9jw0t-cds-b6d8aab376c7ce54-20161118-1209-83.jpg,2016-11-18 12:13:54-05:00,morning,0,0,0,efficientnet_train_images
0/20160912/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160912-1114.raw/4/dr5rsnerr2xc-dr5rsnerr41u-cds-bd209a4b83760d6b-20160912-1114-65.jpg,2016-09-12 11:19:52-04:00,morning,3,0,1,efficientnet_train_images
0/20160912/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160912-1114.raw/4/dr5rsnexdcy1-dr5rsnexbf1v-cds-bd209a4b83760d6b-20160912-1114-68.jpg,2016-09-12 11:20:06-04:00,morning,2,0,1,efficientnet_train_images
0/20161010/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161010-1020.raw/4/dr5rsng9wkr6-dr5rsng9mskf-cds-bd209a4b83760d6b-20161010-1020-220.jpg,2016-10-10 10:29:46-04:00,morning,0,1,0,efficientnet_train_images
0/20160708/c5732f31099d7452/cds-c5732f31099d7452-20160708-1544.raw/4/dr5rsng9kf8g-dr5rsng9mnnv-cds-c5732f31099d7452-20160708-1544-159.jpg,2016-07-08 15:53:32-04:00,afternoon,1,0,0,efficientnet_train_images
0/20160611/c5732f31099d7452/cds-c5732f31099d7452-20160611-1149.raw/4/dr5rsng96t4d-dr5rsng9emn4-cds-c5732f31099d7452-20160611-1149-73.jpg,2016-06-11 11:53:56-04:00,morning,2,0,1,efficientnet_train_images
0/20160611/c5732f31099d7452/cds-c5732f31099d7452-20160611-1149.raw/4/dr5rsng9n084-dr5rsng9j5x9-cds-c5732f31099d7452-20160611-1149-75.jpg,2016-06-11 11:54:00-04:00,morning,4,2,0,efficientnet_train_images
0/20160903/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160903-0930.raw/4/dr5rsng9hfz0-dr5rsng9j454-cds-e08eacf5f70d94e7-20160903-0930-70.jpg,2016-09-03 09:34:00-04:00,morning,1,2,0,efficientnet_train_images
0/20161215/e5df139233770dec/cds-e5df139233770dec-20161215-1045.raw/4/dr5rsng8yx2t-dr5rsng9pmb3-cds-e5df139233770dec-20161215-1045-93.jpg,2016-12-15 10:52:24-05:00,morning,0,0,0,efficientnet_train_images
0/20161215/e5df139233770dec/cds-e5df139233770dec-20161215-1045.raw/4/dr5rsng9hw3f-dr5rsng9j5x9-cds-e5df139233770dec-20161215-1045-91.jpg,2016-12-15 10:52:20-05:00,morning,2,1,0,efficientnet_train_images
0/20161215/e5df139233770dec/cds-e5df139233770dec-20161215-1045.raw/4/dr5rsng9d1cm-dr5rsng9f8p4-cds-e5df139233770dec-20161215-1045-89.jpg,2016-12-15 10:52:16-05:00,morning,5,0,1,efficientnet_train_images
0/20161212/e7f28d53fd3ba67c/cds-e7f28d53fd3ba67c-20161212-0544.raw/4/dr5rsng9m6un-dr5rsng9mse8-cds-e7f28d53fd3ba67c-20161212-0544-92.jpg,2016-12-12 11:54:00-05:00,morning,1,1,0,efficientnet_train_images
0/20160802/ea91d096e3932939/cds-ea91d096e3932939-20160802-0951.raw/4/dr5rsngdh2y8-dr5rsng9em9s-cds-ea91d096e3932939-20160802-0951-8.jpg,2016-08-02 09:52:02-04:00,morning,1,0,2,efficientnet_train_images
0/20161006/ea91d096e3932939/cds-ea91d096e3932939-20161006-1455.raw/4/dr5rsng9r2qr-dr5rsng9pjzx-cds-ea91d096e3932939-20161006-1455-106.jpg,2016-10-06 15:01:08-04:00,afternoon,2,0,0,efficientnet_train_images
0/20161118/ea91d096e3932939/cds-ea91d096e3932939-20161118-1031.raw/4/dr5rsng9tfz2-dr5rsng9mmm8-cds-ea91d096e3932939-20161118-1031-61.jpg,2016-11-18 10:35:46-05:00,morning,0,3,2,efficientnet_train_images
0/20161214/eb7787c410c46511/cds-eb7787c410c46511-20161214-0852.raw/3/dr5rsng9n68d-dr5rsng9jmw7-cds-eb7787c410c46511-20161214-0852-16.jpg,2016-12-14 08:54:06-05:00,morning,5,2,0,efficientnet_train_images
0/20161214/eb7787c410c46511/cds-eb7787c410c46511-20161214-0852.raw/3/dr5rsng97m01-dr5rsng9egnx-cds-eb7787c410c46511-20161214-0852-15.jpg,2016-12-14 08:54:04-05:00,morning,3,1,0,efficientnet_train_images
0/20160611/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160611-1149.raw/3/dr5rsng9g4wt-dr5rsng9dz7d-cds-fdeb4f0c0eb1bc3c-20160611-1149-82.jpg,2016-06-11 11:53:58-04:00,morning,3,0,1,efficientnet_train_images
0/20160611/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160611-1149.raw/3/dr5rsng9v1d3-dr5rsng9s38r-cds-fdeb4f0c0eb1bc3c-20160611-1149-83.jpg,2016-06-11 11:54:00-04:00,morning,2,1,0,efficientnet_train_images
0/20160701/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20160701-1424.raw/3/dr5rsndybk7e-dr5rsndxjwvc-cds-1ccda49b184cb0ef-20160701-1424-38.jpg,2016-07-01 14:27:42-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161111/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161111-0823.raw/3/dr5rsndywzc7-dr5rsndzpb8u-cds-1ccda49b184cb0ef-20161111-0823-194.jpg,2016-11-11 08:31:26-05:00,morning,0,0,1,efficientnet_train_images
0/20161111/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161111-0823.raw/3/dr5rsndxq5fh-dr5rsndxq5mw-cds-1ccda49b184cb0ef-20161111-0823-198.jpg,2016-11-11 08:31:34-05:00,morning,0,0,1,efficientnet_train_images
0/20161103/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161103-0850.raw/4/dr5rsndzfntm-dr5rsndzc951-cds-33f01c9134eaa6b5-20161103-0850-31.jpg,2016-11-03 08:52:26-04:00,morning,0,0,1,efficientnet_train_images
0/20161103/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161103-0850.raw/4/dr5rsndzt7n8-dr5rsndzku3k-cds-33f01c9134eaa6b5-20161103-0850-30.jpg,2016-11-03 08:52:24-04:00,morning,0,0,1,efficientnet_train_images
0/20161103/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161103-0850.raw/4/dr5rsnf8q9gy-dr5rsnf8nq0e-cds-33f01c9134eaa6b5-20161103-0850-32.jpg,2016-11-03 08:52:28-04:00,morning,1,1,1,efficientnet_train_images
0/20161002/5c44399458a254ea/cds-5c44399458a254ea-20161002-1405.raw/4/dr5rsndzfbkn-dr5rsndzdt1u-cds-5c44399458a254ea-20161002-1405-146.jpg,2016-10-02 14:13:26-04:00,afternoon,0,0,0,efficientnet_train_images
0/20160919/5c44399458a254ea/cds-5c44399458a254ea-20160919-1156.raw/4/dr5rsndxhfzh-dr5rsndxj4nk-cds-5c44399458a254ea-20160919-1156-46.jpg,2016-09-19 11:59:00-04:00,morning,0,0,0,efficientnet_train_images
0/20160919/5c44399458a254ea/cds-5c44399458a254ea-20160919-1156.raw/4/dr5rsnfc703c-dr5rsnfch5vj-cds-5c44399458a254ea-20160919-1156-40.jpg,2016-09-19 11:58:48-04:00,morning,0,0,1,efficientnet_train_images
0/20160701/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160701-1424.raw/3/dr5rsndxv6uh-dr5rsndxxh48-cds-63fa6a79d3217a87-20160701-1424-39.jpg,2016-07-01 14:28:16-04:00,afternoon,2,0,0,efficientnet_train_images
0/20160701/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160701-1424.raw/3/dr5rsndyy5qg-dr5rsndzp55p-cds-63fa6a79d3217a87-20160701-1424-34.jpg,2016-07-01 14:28:04-04:00,afternoon,0,0,1,efficientnet_train_images
0/20160701/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160701-1424.raw/3/dr5rsndyzh7n-dr5rsndzp9hq-cds-63fa6a79d3217a87-20160701-1424-33.jpg,2016-07-01 14:28:02-04:00,afternoon,0,0,0,efficientnet_train_images
0/20161022/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161022-1502.raw/3/dr5rsndwvzbn-dr5rsndxj4nk-cds-6fef7e6f017c3f89-20161022-1502-182.jpg,2016-10-22 15:12:18-04:00,afternoon,0,0,0,efficientnet_train_images
0/20161022/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161022-1502.raw/3/dr5rsndxruzp-dr5rsndxwc3t-cds-6fef7e6f017c3f89-20161022-1502-180.jpg,2016-10-22 15:12:14-04:00,afternoon,2,2,0,efficientnet_train_images
0/20161022/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161022-1502.raw/3/dr5rsndz3shk-dr5rsndzdsun-cds-6fef7e6f017c3f89-20161022-1502-179.jpg,2016-10-22 15:12:12-04:00,afternoon,0,0,0,efficientnet_train_images
0/20161005/79ddade2485edbde/cds-79ddade2485edbde-20161005-0749.raw/3/dr5rsndyzdrt-dr5rsnenbnz8-cds-79ddade2485edbde-20161005-0749-112.jpg,2016-10-05 07:55:22-04:00,morning,0,0,1,efficientnet_train_images
0/20160912/79ddade2485edbde/cds-79ddade2485edbde-20160912-1104.raw/3/dr5rsndxxke1-dr5rsndxxhvw-cds-79ddade2485edbde-20160912-1104-73.jpg,2016-09-12 11:07:42-04:00,morning,2,0,3,efficientnet_train_images
0/20160912/79ddade2485edbde/cds-79ddade2485edbde-20160912-1104.raw/3/dr5rsndxzdpw-dr5rsndxzdpt-cds-79ddade2485edbde-20160912-1104-72.jpg,2016-09-12 11:07:40-04:00,morning,1,0,1,efficientnet_train_images
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1156.raw/3/dr5rsnfcqq02-dr5rsnfct8b3-cds-7c641b4cb6bb1253-20160919-1156-43.jpg,2016-09-19 11:58:46-04:00,morning,2,1,1,efficientnet_train_images
0/20161002/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161002-1405.raw/3/dr5rsnfb10f7-dr5rsnfb0def-cds-7c641b4cb6bb1253-20161002-1405-153.jpg,2016-10-02 14:13:28-04:00,afternoon,0,0,1,efficientnet_train_images
0/20160919/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20160919-1156.raw/3/dr5rsndwyv1e-dr5rsndxj6ck-cds-7c641b4cb6bb1253-20160919-1156-50.jpg,2016-09-19 11:59:00-04:00,morning,0,0,0,efficientnet_train_images
0/20161103/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161103-1014.raw/4/dr5rsnfckq4s-dr5rsnfckgwd-cds-b6d8aab376c7ce54-20161103-1014-98.jpg,2016-11-03 10:19:26-04:00,morning,0,0,0,efficientnet_train_images
0/20161031/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161031-1358.raw/4/dr5rsnfct0t1-dr5rsnfcmrkp-cds-b6d8aab376c7ce54-20161031-1358-38.jpg,2016-10-31 14:02:58-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161103/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161103-1014.raw/4/dr5rsnfcspp9-dr5rsnfct9er-cds-b6d8aab376c7ce54-20161103-1014-95.jpg,2016-11-03 10:19:10-04:00,morning,2,0,2,efficientnet_train_images
0/20170103/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170103-1047.raw/4/dr5rsnfb2gct-dr5rsnf8p8sw-cds-bd209a4b83760d6b-20170103-1047-9.jpg,2017-01-03 10:48:50-05:00,morning,1,1,1,efficientnet_train_images
0/20160912/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160912-1104.raw/4/dr5rsnf8p9eb-dr5rsnf8p8gh-cds-bd209a4b83760d6b-20160912-1104-71.jpg,2016-09-12 11:07:38-04:00,morning,2,0,1,efficientnet_train_images
0/20170103/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170103-1047.raw/4/dr5rsndxyc4h-dr5rsnf8p8tq-cds-bd209a4b83760d6b-20170103-1047-10.jpg,2017-01-03 10:48:52-05:00,morning,4,1,1,efficientnet_train_images
0/20160826/c5732f31099d7452/cds-c5732f31099d7452-20160826-0921.raw/4/dr5rsnfb63pk-dr5rsnfb3sk8-cds-c5732f31099d7452-20160826-0921-101.jpg,2016-08-26 09:28:36-04:00,morning,0,1,2,efficientnet_train_images
0/20161025/c5732f31099d7452/cds-c5732f31099d7452-20161025-1057.raw/4/dr5rsndxvgxn-dr5rsndxxq6y-cds-c5732f31099d7452-20161025-1057-21.jpg,2016-10-25 10:58:56-04:00,morning,0,0,1,efficientnet_train_images
0/20161125/c5732f31099d7452/cds-c5732f31099d7452-20161125-0909.raw/4/dr5rsndzfe4x-dr5rsndzdnu6-cds-c5732f31099d7452-20161125-0909-26.jpg,2016-11-25 09:12:14-05:00,morning,3,1,2,efficientnet_train_images
0/20161026/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161026-1125.raw/4/dr5rsndxyzkc-dr5rsnf8p60w-cds-e08eacf5f70d94e7-20161026-1125-192.jpg,2016-10-26 11:33:44-04:00,morning,0,0,0,efficientnet_train_images
0/20161026/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161026-1125.raw/4/dr5rsnfcufwn-dr5rsnfcwn5n-cds-e08eacf5f70d94e7-20161026-1125-186.jpg,2016-10-26 11:33:30-04:00,morning,2,0,1,efficientnet_train_images
0/20161026/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161026-1125.raw/4/dr5rsnfc7x0b-dr5rsnfckcck-cds-e08eacf5f70d94e7-20161026-1125-187.jpg,2016-10-26 11:33:32-04:00,morning,3,0,2,efficientnet_train_images
0/20161120/e5df139233770dec/cds-e5df139233770dec-20161120-1235.raw/4/dr5rsnep3dr4-dr5rsnenbqn2-cds-e5df139233770dec-20161120-1235-148.jpg,2016-11-20 12:43:30-05:00,morning,0,0,1,efficientnet_train_images
0/20161108/e5df139233770dec/cds-e5df139233770dec-20161108-1510.raw/4/dr5rsnfbdmj9-dr5rsnfbds9h-cds-e5df139233770dec-20161108-1510-98.jpg,2016-11-08 15:17:30-05:00,afternoon,0,0,1,efficientnet_train_images
0/20161120/e5df139233770dec/cds-e5df139233770dec-20161120-1235.raw/4/dr5rsnfb0y0d-dr5rsnfb0vme-cds-e5df139233770dec-20161120-1235-151.jpg,2016-11-20 12:43:36-05:00,morning,1,2,0,efficientnet_train_images
0/20161212/e7f28d53fd3ba67c/cds-e7f28d53fd3ba67c-20161212-0544.raw/4/dr5rsnf8mvg3-dr5rsnf8m3my-cds-e7f28d53fd3ba67c-20161212-0544-31.jpg,2016-12-12 11:47:36-05:00,morning,1,1,0,efficientnet_train_images
0/20161212/e7f28d53fd3ba67c/cds-e7f28d53fd3ba67c-20161212-0544.raw/4/dr5rsndzedef-dr5rsndze93j-cds-e7f28d53fd3ba67c-20161212-0544-29.jpg,2016-12-12 11:47:22-05:00,morning,2,0,1,efficientnet_train_images
0/20161212/e7f28d53fd3ba67c/cds-e7f28d53fd3ba67c-20161212-0544.raw/4/dr5rsndzefk7-dr5rsndze8rz-cds-e7f28d53fd3ba67c-20161212-0544-28.jpg,2016-12-12 11:47:12-05:00,morning,1,0,0,efficientnet_train_images
0/20161006/ea91d096e3932939/cds-ea91d096e3932939-20161006-1641.raw/4/dr5rsndwyv0q-dr5rsndxj6bs-cds-ea91d096e3932939-20161006-1641-15.jpg,2016-10-06 16:42:32-04:00,afternoon,2,0,1,efficientnet_train_images
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-0842.raw/4/dr5rsnfb94sk-dr5rsnfb3zrj-cds-ea91d096e3932939-20161024-0842-152.jpg,2016-10-24 08:50:44-04:00,morning,0,0,1,efficientnet_train_images
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-0842.raw/4/dr5rsnfb919h-dr5rsnfb3y73-cds-ea91d096e3932939-20161024-0842-153.jpg,2016-10-24 08:50:54-04:00,morning,0,0,1,efficientnet_train_images
0/20160912/eb7787c410c46511/cds-eb7787c410c46511-20160912-0919.raw/3/dr5rsndzm13w-dr5rsndzm4xw-cds-eb7787c410c46511-20160912-0919-55.jpg,2016-09-12 09:22:14-04:00,morning,0,0,1,efficientnet_train_images
0/20160912/eb7787c410c46511/cds-eb7787c410c46511-20160912-0919.raw/3/dr5rsnenbpnu-dr5rsnenbnyb-cds-eb7787c410c46511-20160912-0919-53.jpg,2016-09-12 09:22:10-04:00,morning,0,0,1,efficientnet_train_images
0/20160912/eb7787c410c46511/cds-eb7787c410c46511-20160912-0919.raw/3/dr5rsndz3zyf-dr5rsndzdt4s-cds-eb7787c410c46511-20160912-0919-57.jpg,2016-09-12 09:22:18-04:00,morning,2,0,0,efficientnet_train_images
0/20161025/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161025-1057.raw/3/dr5rsnfbsv3u-dr5rsnfbg725-cds-fdeb4f0c0eb1bc3c-20161025-1057-14.jpg,2016-10-25 10:58:24-04:00,morning,2,0,0,efficientnet_train_images
0/20161025/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161025-1057.raw/3/dr5rsnfbg8w9-dr5rsnfbg4t5-cds-fdeb4f0c0eb1bc3c-20161025-1057-17.jpg,2016-10-25 10:58:38-04:00,morning,2,0,2,efficientnet_train_images
0/20161025/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20161025-1057.raw/3/dr5rsndxrhfg-dr5rsndxqwc9-cds-fdeb4f0c0eb1bc3c-20161025-1057-21.jpg,2016-10-25 10:58:54-04:00,morning,1,1,0,efficientnet_train_images
0/20160701/fef3036e3fbdf4ec/cds-fef3036e3fbdf4ec-20160701-1425.raw/4/dr5rsndznk7n-dr5rsndznt8t-cds-fef3036e3fbdf4ec-20160701-1425-25.jpg,2016-07-01 14:27:38-04:00,afternoon,2,0,1,efficientnet_train_images
0/20160701/fef3036e3fbdf4ec/cds-fef3036e3fbdf4ec-20160701-1425.raw/4/dr5rsndzd01x-dr5rsndzdsgq-cds-fef3036e3fbdf4ec-20160701-1425-28.jpg,2016-07-01 14:27:44-04:00,afternoon,0,0,1,efficientnet_train_images
0/20160701/fef3036e3fbdf4ec/cds-fef3036e3fbdf4ec-20160701-1425.raw/4/dr5rsndz6w56-dr5rsndze4vj-cds-fef3036e3fbdf4ec-20160701-1425-27.jpg,2016-07-01 14:27:42-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161111/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161111-0823.raw/3/dr5rsndxh2n2-dr5rsndwuy3s-cds-1ccda49b184cb0ef-20161111-0823-199.jpg,2016-11-11 08:31:36-05:00,morning,0,0,0,efficientnet_train_images
0/20161108/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161108-1510.raw/3/dr5rsnf94umn-dr5rsnf8c8hy-cds-1ccda49b184cb0ef-20161108-1510-119.jpg,2016-11-08 15:18:14-05:00,afternoon,0,0,1,efficientnet_train_images
0/20160915/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20160915-0958.raw/3/dr5rsndx5euq-dr5rsndwuygy-cds-1ccda49b184cb0ef-20160915-0958-22.jpg,2016-09-15 10:00:22-04:00,morning,2,0,2,efficientnet_train_images
0/20161103/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161103-0850.raw/4/dr5rsnf3p37m-dr5rsnf3p35u-cds-33f01c9134eaa6b5-20161103-0850-34.jpg,2016-11-03 08:52:32-04:00,morning,0,0,1,efficientnet_train_images
0/20161103/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161103-0850.raw/4/dr5rsnf8dbz8-dr5rsnf8e4np-cds-33f01c9134eaa6b5-20161103-0850-33.jpg,2016-11-03 08:52:30-04:00,morning,3,0,1,efficientnet_train_images
0/20161103/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161103-0850.raw/4/dr5rsnf3ebxg-dr5rsnf37z57-cds-33f01c9134eaa6b5-20161103-0850-35.jpg,2016-11-03 08:52:34-04:00,morning,0,0,1,efficientnet_train_images
0/20161002/5c44399458a254ea/cds-5c44399458a254ea-20161002-1405.raw/4/dr5rsndx4z36-dr5rsndwuz5u-cds-5c44399458a254ea-20161002-1405-151.jpg,2016-10-02 14:13:36-04:00,afternoon,0,0,0,efficientnet_train_images
0/20160701/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160701-1424.raw/3/dr5rsnf3n4eh-dr5rsnf3nmh9-cds-63fa6a79d3217a87-20160701-1424-41.jpg,2016-07-01 14:28:20-04:00,afternoon,0,0,1,efficientnet_train_images
0/20160701/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160701-1424.raw/3/dr5rsnf86mgm-dr5rsnf8dgnt-cds-63fa6a79d3217a87-20160701-1424-40.jpg,2016-07-01 14:28:18-04:00,afternoon,0,0,1,efficientnet_train_images
0/20160701/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160701-1424.raw/3/dr5rsnf39utk-dr5rsnf3djg6-cds-63fa6a79d3217a87-20160701-1424-42.jpg,2016-07-01 14:28:22-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161005/79ddade2485edbde/cds-79ddade2485edbde-20161005-0749.raw/3/dr5rsnf3h0hs-dr5rsnf3m1ww-cds-79ddade2485edbde-20161005-0749-118.jpg,2016-10-05 07:55:34-04:00,morning,0,0,0,efficientnet_train_images
0/20170201/79ddade2485edbde/cds-79ddade2485edbde-20170201-1312.raw/3/dr5rsnf86vs2-dr5rsnf8e37r-cds-79ddade2485edbde-20170201-1312-66.jpg,2017-02-01 13:16:22-05:00,afternoon,0,0,2,efficientnet_train_images
0/20160912/79ddade2485edbde/cds-79ddade2485edbde-20160912-1104.raw/3/dr5rsndwvt0e-dr5rsndwuzm6-cds-79ddade2485edbde-20160912-1104-75.jpg,2016-09-12 11:07:46-04:00,morning,0,0,2,efficientnet_train_images
0/20161202/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161202-1436.raw/3/dr5rsnf2xw8g-dr5rsnf8bm9e-cds-7c641b4cb6bb1253-20161202-1436-94.jpg,2016-12-02 14:45:40-05:00,afternoon,0,0,1,efficientnet_train_images
0/20161202/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161202-1520.raw/3/dr5rsnf8kt5x-dr5rsnf8ksff-cds-7c641b4cb6bb1253-20161202-1520-41.jpg,2016-12-02 15:25:40-05:00,afternoon,0,1,0,efficientnet_train_images
0/20161202/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161202-1436.raw/3/dr5rsnf8dmgq-dr5rsnf8dme6-cds-7c641b4cb6bb1253-20161202-1436-93.jpg,2016-12-02 14:45:38-05:00,afternoon,0,0,1,efficientnet_train_images
0/20160812/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160812-1446.raw/3/dr5rsnf2d0qp-dr5rsnf3m42w-cds-a32b6ec5cde27e3a-20160812-1446-1.jpg,2016-08-12 14:46:38-04:00,afternoon,3,2,0,efficientnet_train_images
0/20160812/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160812-1446.raw/3/dr5rsnf2d0qp-dr5rsnf3m42w-cds-a32b6ec5cde27e3a-20160812-1446-2.jpg,2016-08-12 14:46:48-04:00,afternoon,4,0,1,efficientnet_train_images
0/20161031/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161031-1358.raw/4/dr5rsndxj296-dr5rsndxj15q-cds-b6d8aab376c7ce54-20161031-1358-45.jpg,2016-10-31 14:03:22-04:00,afternoon,0,0,2,efficientnet_train_images
0/20161105/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161105-1654.raw/4/dr5rsndwvncn-dr5rsndwuzt2-cds-b6d8aab376c7ce54-20161105-1654-81.jpg,2016-11-05 17:02:26-04:00,afternoon,0,0,1,efficientnet_train_images
0/20161005/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161005-0746.raw/4/dr5rsnf89xy5-dr5rsnf8c8p0-cds-bd209a4b83760d6b-20161005-0746-180.jpg,2016-10-05 07:55:30-04:00,morning,4,1,1,efficientnet_train_images
0/20161005/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161005-0746.raw/4/dr5rsnf8ky4d-dr5rsnf8ksmb-cds-bd209a4b83760d6b-20161005-0746-179.jpg,2016-10-05 07:55:28-04:00,morning,7,1,0,efficientnet_train_images
