image,grey,hour,taken_on_short,period,machine_label,source,final_label
0/20160728/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160728-1550.raw/3/dr5rspnz3myz-dr5rspnz3083-cds-63fa6a79d3217a87-20160728-1550-87.jpg,134.56,15,2016-07-28 15:56:00,afternoon,day,machine,day
0/20161022/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161022-1512.raw/3/dr5rsndnvbr2-dr5rsndnt7qu-cds-6fef7e6f017c3f89-20161022-1512-24.jpg,134.56,15,2016-10-22 15:16:00,afternoon,day,machine,day
0/20160919/5c44399458a254ea/cds-5c44399458a254ea-20160919-1156.raw/4/dr5rsng5fn06-dr5rsng5cdvc-cds-5c44399458a254ea-20160919-1156-30.jpg,134.56,11,2016-09-19 11:58:00,morning,day,machine,day
0/20161123/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161123-1321.raw/3/dr5rsnxbfuh1-dr5rsnx9ez8r-cds-1ccda49b184cb0ef-20161123-1321-11.jpg,134.56,13,2016-11-23 13:22:00,afternoon,day,machine,day
0/20160805/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160805-1530.raw/3/dr5rsnswqkuy-dr5rsnstevjw-cds-a32b6ec5cde27e3a-20160805-1530-45.jpg,134.56,15,2016-08-05 15:33:00,afternoon,day,machine,day
0/20170111/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170111-1357.raw/3/dr5rsq8ppt0n-dr5rsq8jwpcf-cds-6fef7e6f017c3f89-20170111-1357-28.jpg,134.56,13,2017-01-11 13:59:00,afternoon,day,machine,day
0/20160708/79ddade2485edbde/cds-79ddade2485edbde-20160708-1054.raw/3/dr5rsqbn5p87-dr5rsqbn76f8-cds-79ddade2485edbde-20160708-1054-44.jpg,134.56,10,2016-07-08 10:57:00,morning,day,machine,day
0/20161009/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161009-0820.raw/3/dr5rsp139xhy-dr5rsp13cnfv-cds-1ccda49b184cb0ef-20161009-0820-151.jpg,134.57,8,2016-10-09 08:27:00,morning,day,machine,day
0/20161022/ea91d096e3932939/cds-ea91d096e3932939-20161022-1523.raw/4/dr5rsn9zzdpj-dr5rsn9zqwcx-cds-ea91d096e3932939-20161022-1523-31.jpg,134.57,15,2016-10-22 15:28:00,afternoon,day,machine,day
0/20161207/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161207-0853.raw/4/dr5rsnzesjjq-dr5rsnze7xyz-cds-b6d8aab376c7ce54-20161207-0853-87.jpg,134.57,9,2016-12-07 09:02:00,morning,day,machine,day
0/20160728/90e9ed36f13dd646/cds-90e9ed36f13dd646-20160728-1838.raw/3/dr5rspqq5zqs-dr5rspqm3wju-cds-90e9ed36f13dd646-20160728-1838-156.jpg,134.57,18,2016-07-28 18:46:00,afternoon,day,machine,day
0/20161002/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161002-1515.raw/4/dr5rsn6vh323-dr5rsn6vh3ej-cds-33f01c9134eaa6b5-20161002-1515-121.jpg,134.57,15,2016-10-02 15:22:00,afternoon,day,machine,day
0/20161121/ea91d096e3932939/cds-ea91d096e3932939-20161121-1429.raw/4/dr5rsn38m5nd-dr5rsn38hs25-cds-ea91d096e3932939-20161121-1429-47.jpg,134.57,14,2016-11-21 14:32:00,afternoon,day,machine,day
0/20160629/79ddade2485edbde/cds-79ddade2485edbde-20160629-0823.raw/3/dr5rsph18g6v-dr5rsph19hce-cds-79ddade2485edbde-20160629-0823-139.jpg,134.57,8,2016-06-29 08:30:00,morning,day,machine,day
0/20160714/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160714-0909.raw/3/dr5rsnz8vrt8-dr5rsnz96c8q-cds-63fa6a79d3217a87-20160714-0909-28.jpg,134.57,9,2016-07-14 09:11:00,morning,day,machine,day
0/20170201/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20170201-1505.raw/3/dr5rsn75ue5h-dr5rsn75vp40-cds-7c641b4cb6bb1253-20170201-1505-49.jpg,134.57,15,2017-02-01 15:09:00,afternoon,day,machine,day
0/20161012/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161012-1210.raw/3/dr5rsq8nh132-dr5rsq8jgfdg-cds-6fef7e6f017c3f89-20161012-1210-84.jpg,134.57,12,2016-10-12 12:15:00,morning,day,machine,day
0/20161214/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161214-1111.raw/4/dr5rsnqr027c-dr5rsnqr0uvp-cds-33f01c9134eaa6b5-20161214-1111-2.jpg,134.57,11,2016-12-14 11:11:00,morning,day,machine,day
0/20170130/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170130-0947.raw/4/dr5rsnptmgd2-dr5rsnpw02rr-cds-bd209a4b83760d6b-20170130-0947-69.jpg,134.57,9,2017-01-30 09:51:00,morning,day,machine,day
0/20161005/79ddade2485edbde/cds-79ddade2485edbde-20161005-0829.raw/3/dr5rsq888k19-dr5rsq885rth-cds-79ddade2485edbde-20161005-0829-135.jpg,134.57,8,2016-10-05 08:38:00,morning,day,machine,day
0/20161029/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161029-1023.raw/3/dr5rsnqpdt2q-dr5rsnqpg5qe-cds-7c641b4cb6bb1253-20161029-1023-69.jpg,134.57,10,2016-10-29 10:27:00,morning,day,machine,day
0/20161205/79ddade2485edbde/cds-79ddade2485edbde-20161205-1218.raw/3/dr5rsq8h8t1n-dr5rsnxuykzr-cds-79ddade2485edbde-20161205-1218-6.jpg,134.57,12,2016-12-05 12:19:00,morning,day,machine,day
0/20160812/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20160812-1446.raw/3/dr5rsnfphz1q-dr5rsnfpk2np-cds-a32b6ec5cde27e3a-20160812-1446-20.jpg,134.57,14,2016-08-12 14:48:00,afternoon,day,machine,day
0/20160907/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160907-0856.raw/4/dr5rsncwxpuy-dr5rsncwyws9-cds-bd209a4b83760d6b-20160907-0856-22.jpg,134.57,8,2016-09-07 08:59:00,morning,day,machine,day
0/20170224/19919ff6db95782d/cds-19919ff6db95782d-20170224-1326.raw/4/dr5rsnrj0umj-dr5rsnquqxjx-cds-19919ff6db95782d-20170224-1326-164.jpg,134.57,13,2017-02-24 13:36:00,afternoon,day,machine,day
0/20160803/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160803-1526.raw/4/dr5rsncgdv1v-dr5rsncgddg9-cds-bd209a4b83760d6b-20160803-1526-193.jpg,134.58,15,2016-08-03 15:36:00,afternoon,day,machine,day
0/20160916/8b82a42e5a149e22/cds-8b82a42e5a149e22-20160916-1135.raw/3/dr5rspps9sy5-dr5rspps9tpx-cds-8b82a42e5a149e22-20160916-1135-53.jpg,134.58,11,2016-09-16 11:39:00,morning,day,machine,day
0/20160903/8eb89b94275011e0/cds-8eb89b94275011e0-20160903-0750.raw/3/dr5rsn36puve-dr5rsn33yft5-cds-8eb89b94275011e0-20160903-0750-136.jpg,134.58,7,2016-09-03 07:57:00,morning,day,machine,day
0/20161003/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161003-1136.raw/4/dr5rsppgcxds-dr5rsppgc7b7-cds-b6d8aab376c7ce54-20161003-1136-12.jpg,134.58,11,2016-10-03 11:37:00,morning,day,machine,day
0/20170201/bd209a4b83760d6b/cds-bd209a4b83760d6b-20170201-1312.raw/4/dr5rsp7x10et-dr5rsp7wfj2x-cds-bd209a4b83760d6b-20170201-1312-96.jpg,134.58,13,2017-02-01 13:18:00,afternoon,day,machine,day
0/20161103/774e09b0c084a069/cds-774e09b0c084a069-20161103-1322.raw/4/dr5rsnrhe2cb-dr5rsnrhdkn6-cds-774e09b0c084a069-20161103-1322-150.jpg,134.58,13,2016-11-03 13:27:00,afternoon,day,machine,day
0/20161219/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161219-0923.raw/3/dr5rspjv8qx0-dr5rspjv9h6g-cds-6fef7e6f017c3f89-20161219-0923-5.jpg,134.58,9,2016-12-19 09:24:00,morning,day,machine,day
0/20161025/79ddade2485edbde/cds-79ddade2485edbde-20161025-0855.raw/3/dr5rspnybmjk-dr5rspnz1rhr-cds-79ddade2485edbde-20161025-0855-43.jpg,134.58,8,2016-10-25 08:57:00,morning,day,machine,day
0/20160922/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160922-1055.raw/4/dr5rsnhpypez-dr5rsnk0jbf3-cds-e08eacf5f70d94e7-20160922-1055-83.jpg,134.58,11,2016-09-22 11:01:00,morning,day,machine,day
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1502.raw/4/dr5rsnzhw9qc-dr5rsnzhz3nb-cds-19919ff6db95782d-20170120-1502-106.jpg,134.58,15,2017-01-20 15:10:00,afternoon,day,machine,day
0/20161022/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161022-1522.raw/3/dr5rsndp70ep-dr5rsndp40r2-cds-6fef7e6f017c3f89-20161022-1522-27.jpg,134.58,15,2016-10-22 15:26:00,afternoon,day,machine,day
0/20160924/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160924-1751.raw/3/dr5rsn7h0rqc-dr5rsn7h3nrc-cds-6fef7e6f017c3f89-20160924-1751-62.jpg,134.58,17,2016-09-24 17:54:00,afternoon,day,machine,day
0/20161215/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161215-1025.raw/3/dr5rsp7v346v-dr5rsp7ubnfe-cds-1ccda49b184cb0ef-20161215-1025-20.jpg,134.58,10,2016-12-15 10:28:00,morning,day,machine,day
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1157.raw/4/dr5rsn93rczk-dr5rsn9d5jsz-cds-19919ff6db95782d-20170120-1157-5.jpg,134.59,11,2017-01-20 11:58:00,morning,day,machine,day
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1307.raw/4/dr5rsnvm1ux4-dr5rsnvkbc1w-cds-19919ff6db95782d-20170120-1307-45.jpg,134.59,13,2017-01-20 13:10:00,afternoon,day,machine,day
0/20161027/e5df139233770dec/cds-e5df139233770dec-20161027-0825.raw/4/dr5rsnnrk8t1-dr5rsnnqzntn-cds-e5df139233770dec-20161027-0825-172.jpg,134.59,8,2016-10-27 08:33:00,morning,day,machine,day
0/20161215/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161215-1111.raw/3/dr5rsn389c0f-dr5rsn383xs3-cds-1ccda49b184cb0ef-20161215-1111-11.jpg,134.59,11,2016-12-15 11:12:00,morning,day,machine,day
0/20161206/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161206-1216.raw/4/dr5rsr25u69c-dr5rsr2hj43d-cds-bd209a4b83760d6b-20161206-1216-11.jpg,134.59,12,2016-12-06 12:17:00,morning,day,machine,day
0/20161215/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161215-1045.raw/3/dr5rsneupne0-dr5rsneuq4db-cds-1ccda49b184cb0ef-20161215-1045-116.jpg,134.59,10,2016-12-15 10:54:00,morning,day,machine,day
0/20160628/79ddade2485edbde/cds-79ddade2485edbde-20160628-1301.raw/3/dr5rsnnqv2bq-dr5rsnnqwjms-cds-79ddade2485edbde-20160628-1301-119.jpg,134.59,13,2016-06-28 13:09:00,afternoon,day,machine,day
0/20161130/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161130-1319.raw/3/dr5rsn353bqp-dr5rsn356474-cds-7c641b4cb6bb1253-20161130-1319-92.jpg,134.59,13,2016-11-30 13:28:00,afternoon,day,machine,day
0/20170115/5c44399458a254ea/cds-5c44399458a254ea-20170115-1242.raw/4/dr5rspj5ww1k-dr5rspj5w76x-cds-5c44399458a254ea-20170115-1242-70.jpg,134.59,12,2017-01-15 12:49:00,morning,day,machine,day
0/20160702/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160702-1259.raw/3/dr5rsnzjst62-dr5rsnzj5qf1-cds-63fa6a79d3217a87-20160702-1259-112.jpg,134.59,13,2016-07-02 13:08:00,afternoon,day,machine,day
0/20160729/e5df139233770dec/cds-e5df139233770dec-20160729-1830.raw/4/dr5rsp1ee4dw-dr5rsp1e6rs6-cds-e5df139233770dec-20160729-1830-38.jpg,134.59,18,2016-07-29 18:32:00,afternoon,day,machine,day
0/20160811/13a07ea2578fefb5/cds-13a07ea2578fefb5-20160811-1058.raw/4/dr5rsp4678qj-dr5rsp46hud8-cds-13a07ea2578fefb5-20160811-1058-20.jpg,134.59,10,2016-08-11 10:59:00,morning,day,machine,day
0/20161122/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161122-1340.raw/4/dr5rsqb31u6y-dr5rsqb31vrv-cds-bd209a4b83760d6b-20161122-1340-33.jpg,134.59,13,2016-11-22 13:42:00,afternoon,day,machine,day
0/20161126/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20161126-1307.raw/4/dr5rsp62241v-dr5rsp628c5v-cds-e08eacf5f70d94e7-20161126-1307-80.jpg,134.59,13,2016-11-26 13:12:00,afternoon,day,machine,day
0/20161005/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161005-0836.raw/4/dr5rsq86jcez-dr5rsq89n1hq-cds-bd209a4b83760d6b-20161005-0836-27.jpg,134.59,8,2016-10-05 08:38:00,morning,day,machine,day
0/20161019/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161019-1608.raw/3/dr5rsnzenq4t-dr5rsnzenqy5-cds-a32b6ec5cde27e3a-20161019-1608-97.jpg,134.6,16,2016-10-19 16:13:00,afternoon,day,machine,day
0/20160912/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160912-1104.raw/4/dr5rsns8ckm9-dr5rsns8c4p5-cds-bd209a4b83760d6b-20160912-1104-47.jpg,134.6,11,2016-09-12 11:06:00,morning,day,machine,day
0/20160924/ea91d096e3932939/cds-ea91d096e3932939-20160924-1522.raw/4/dr5rsncdzweu-dr5rsncfbkkt-cds-ea91d096e3932939-20160924-1522-39.jpg,134.6,15,2016-09-24 15:28:00,afternoon,day,machine,day
0/20160718/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160718-1132.raw/3/dr5rsn4mb37p-dr5rsn4mb2cg-cds-63fa6a79d3217a87-20160718-1132-14.jpg,134.6,11,2016-07-18 11:33:00,morning,day,machine,day
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1227.raw/4/dr5rsn99gqd7-dr5rsn9d5fgm-cds-19919ff6db95782d-20170120-1227-57.jpg,134.6,12,2017-01-20 12:36:00,morning,day,machine,day
0/20161220/19919ff6db95782d/cds-19919ff6db95782d-20161220-1508.raw/4/dr5rspmkbvxq-dr5rspmhrw78-cds-19919ff6db95782d-20161220-1508-73.jpg,134.6,15,2016-12-20 15:18:00,afternoon,day,machine,day
0/20161123/79ddade2485edbde/cds-79ddade2485edbde-20161123-1405.raw/3/dr5rspqx6118-dr5rspqxh2y7-cds-79ddade2485edbde-20161123-1405-29.jpg,134.6,14,2016-11-23 14:07:00,afternoon,day,machine,day
0/20161118/5c44399458a254ea/cds-5c44399458a254ea-20161118-1449.raw/4/dr5rsp7jz96p-dr5rsp7m243t-cds-5c44399458a254ea-20161118-1449-82.jpg,134.6,14,2016-11-18 14:55:00,afternoon,day,machine,day
0/20161202/7c641b4cb6bb1253/cds-7c641b4cb6bb1253-20161202-1110.raw/3/dr5rspp47csr-dr5rspp49dmc-cds-7c641b4cb6bb1253-20161202-1110-10.jpg,134.6,11,2016-12-02 11:11:00,morning,day,machine,day
0/20160912/bd209a4b83760d6b/cds-bd209a4b83760d6b-20160912-1114.raw/4/dr5rsnd03k2e-dr5rsnd037by-cds-bd209a4b83760d6b-20160912-1114-34.jpg,134.6,11,2016-09-12 11:18:00,morning,day,machine,day
0/20160708/79ddade2485edbde/cds-79ddade2485edbde-20160708-1113.raw/3/dr5rsn6fs9k3-dr5rsn6fsbb9-cds-79ddade2485edbde-20160708-1113-102.jpg,134.6,11,2016-07-08 11:19:00,morning,day,machine,day
0/20160910/eb7787c410c46511/cds-eb7787c410c46511-20160910-1212.raw/3/dr5rsp7z2yxc-dr5rsp7xuu6y-cds-eb7787c410c46511-20160910-1212-33.jpg,134.6,12,2016-09-10 12:16:00,morning,day,machine,day
0/20160927/774e09b0c084a069/cds-774e09b0c084a069-20160927-1029.raw/4/dr5rsp7092hj-dr5rsp6bxv5g-cds-774e09b0c084a069-20160927-1029-44.jpg,134.6,10,2016-09-27 10:34:00,morning,day,machine,day
0/20160903/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160903-1632.raw/3/dr5rsp42c531-dr5rsp42c4ft-cds-6fef7e6f017c3f89-20160903-1632-9.jpg,134.6,16,2016-09-03 16:33:00,afternoon,day,machine,day
0/20160830/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20160830-1320.raw/3/dr5rsn4pn7nx-dr5rsn4pn36x-cds-6fef7e6f017c3f89-20160830-1320-106.jpg,134.6,13,2016-08-30 13:26:00,afternoon,day,machine,day
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-1019.raw/4/dr5rsn6rqubt-dr5rsn6qvjtb-cds-ea91d096e3932939-20161024-1019-57.jpg,134.61,10,2016-10-24 10:28:00,morning,day,machine,day
0/20160904/79ddade2485edbde/cds-79ddade2485edbde-20160904-1725.raw/3/dr5rsnxuuy77-dr5rsnxuy17t-cds-79ddade2485edbde-20160904-1725-81.jpg,134.61,17,2016-09-04 17:31:00,afternoon,day,machine,day
0/20170120/19919ff6db95782d/cds-19919ff6db95782d-20170120-1257.raw/4/dr5rsn99gtek-dr5rsn9dh1g6-cds-19919ff6db95782d-20170120-1257-15.jpg,134.61,12,2017-01-20 12:59:00,morning,day,machine,day
0/20161004/774e09b0c084a069/cds-774e09b0c084a069-20161004-0953.raw/4/dr5rspkh0834-dr5rspkh09yq-cds-774e09b0c084a069-20161004-0953-52.jpg,134.61,9,2016-10-04 09:55:00,morning,day,machine,day
0/20170312/e5df139233770dec/cds-e5df139233770dec-20170312-1035.raw/4/dr5rsnyk5b1g-dr5rsnyk54ry-cds-e5df139233770dec-20170312-1035-137.jpg,134.61,10,2017-03-12 10:43:00,morning,day,machine,day
0/20161207/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161207-0903.raw/4/dr5rsnzesqtd-dr5rsnze7zde-cds-b6d8aab376c7ce54-20161207-0903-43.jpg,134.61,9,2016-12-07 09:10:00,morning,day,machine,day
0/20160825/79ddade2485edbde/cds-79ddade2485edbde-20160825-0946.raw/3/dr5rsnzyyvzr-dr5rsnzyydnp-cds-79ddade2485edbde-20160825-0946-110.jpg,134.61,9,2016-08-25 09:53:00,morning,day,machine,day
0/20160916/e08eacf5f70d94e7/cds-e08eacf5f70d94e7-20160916-1135.raw/4/dr5rspq44bzz-dr5rspq1djcj-cds-e08eacf5f70d94e7-20160916-1135-24.jpg,134.61,11,2016-09-16 11:36:00,morning,day,machine,day
0/20160629/79ddade2485edbde/cds-79ddade2485edbde-20160629-0933.raw/3/dr5rsn31k7nv-dr5rsn31nhg3-cds-79ddade2485edbde-20160629-0933-32.jpg,134.61,9,2016-06-29 09:38:00,morning,day,machine,day
0/20161226/e5df139233770dec/cds-e5df139233770dec-20161226-1011.raw/4/dr5rsntwxb7k-dr5rsntwx98p-cds-e5df139233770dec-20161226-1011-7.jpg,134.61,10,2016-12-26 10:11:00,morning,day,machine,day
0/20161012/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161012-1230.raw/3/dr5rsnmstmj2-dr5rsnmsky9t-cds-6fef7e6f017c3f89-20161012-1230-19.jpg,134.61,12,2016-10-12 12:32:00,morning,day,machine,day
0/20170125/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20170125-1044.raw/3/dr5rsn36jtpb-dr5rsn336fhy-cds-fdeb4f0c0eb1bc3c-20170125-1044-141.jpg,134.61,10,2017-01-25 10:51:00,morning,day,machine,day
0/20161027/1ccda49b184cb0ef/cds-1ccda49b184cb0ef-20161027-1104.raw/3/dr5rsnx9kknt-dr5rsnx9e14z-cds-1ccda49b184cb0ef-20161027-1104-69.jpg,134.61,11,2016-10-27 11:08:00,morning,day,machine,day
0/20161024/ea91d096e3932939/cds-ea91d096e3932939-20161024-0842.raw/4/dr5rsncu72p1-dr5rsncu5z05-cds-ea91d096e3932939-20161024-0842-181.jpg,134.61,8,2016-10-24 08:52:00,morning,day,machine,day
0/20161006/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20161006-1527.raw/3/dr5rsngmdukk-dr5rsngme69z-cds-6fef7e6f017c3f89-20161006-1527-5.jpg,134.61,15,2016-10-06 15:27:00,afternoon,day,machine,day
0/20161103/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161103-1014.raw/4/dr5rsn37ychf-dr5rsn37yc5x-cds-b6d8aab376c7ce54-20161103-1014-127.jpg,134.61,10,2016-11-03 10:21:00,morning,day,machine,day
0/20161213/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161213-0918.raw/4/dr5rsnpt1p1b-dr5rsnpt3ed7-cds-bd209a4b83760d6b-20161213-0918-133.jpg,134.61,9,2016-12-13 09:28:00,morning,day,machine,day
0/20160909/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160909-1144.raw/3/dr5rsnxdq8h3-dr5rsnxdmg4u-cds-63fa6a79d3217a87-20160909-1144-52.jpg,134.61,11,2016-09-09 11:52:00,morning,day,machine,day
0/20160919/5c44399458a254ea/cds-5c44399458a254ea-20160919-0929.raw/4/dr5rspmfy321-dr5rspmfhxy3-cds-5c44399458a254ea-20160919-0929-107.jpg,134.62,9,2016-09-19 09:38:00,morning,day,machine,day
0/20160707/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160707-1132.raw/3/dr5rsnednhzb-dr5rsnedn7xj-cds-fdeb4f0c0eb1bc3c-20160707-1132-127.jpg,134.62,11,2016-07-07 11:38:00,morning,day,machine,day
0/20161024/c5732f31099d7452/cds-c5732f31099d7452-20161024-0830.raw/4/dr5rsp5j99cm-dr5rsp5j92z3-cds-c5732f31099d7452-20161024-0830-7.jpg,134.62,8,2016-10-24 08:30:00,morning,day,machine,day
0/20170201/79ddade2485edbde/cds-79ddade2485edbde-20170201-1357.raw/3/dr5rsn96v7we-dr5rsn96vssj-cds-79ddade2485edbde-20170201-1357-54.jpg,134.62,14,2017-02-01 14:01:00,afternoon,day,machine,day
0/20160604/fa42d25a857e0155/cds-fa42d25a857e0155-20160604-1730.raw/3/dr5rsprtkyqd-dr5rsprtttvx-cds-fa42d25a857e0155-20160604-1730-46.jpg,134.62,17,2016-06-04 17:31:00,afternoon,day,machine,day
0/20160819/c5732f31099d7452/cds-c5732f31099d7452-20160819-1509.raw/4/dr5rsp7wdp1q-dr5rsp7wc8ds-cds-c5732f31099d7452-20160819-1509-51.jpg,134.62,15,2016-08-19 15:11:00,afternoon,day,machine,day
0/20161023/33f01c9134eaa6b5/cds-33f01c9134eaa6b5-20161023-1226.raw/4/dr5rsp11d9ub-dr5rsp116vwd-cds-33f01c9134eaa6b5-20161023-1226-28.jpg,134.62,12,2016-10-23 12:28:00,morning,day,machine,day
0/20160823/79ddade2485edbde/cds-79ddade2485edbde-20160823-1336.raw/3/dr5rsqb3jveb-dr5rsqb3m0jc-cds-79ddade2485edbde-20160823-1336-27.jpg,134.62,13,2016-08-23 13:38:00,afternoon,day,machine,day
0/20170118/8b82a42e5a149e22/cds-8b82a42e5a149e22-20170118-1201.raw/3/dr5rsp4vb9h4-dr5rsp4tzsnj-cds-8b82a42e5a149e22-20170118-1201-44.jpg,134.62,12,2017-01-18 12:04:00,morning,day,machine,day
0/20160908/63fa6a79d3217a87/cds-63fa6a79d3217a87-20160908-0956.raw/3/dr5rsnhrstdv-dr5rsnhr70nw-cds-63fa6a79d3217a87-20160908-0956-50.jpg,134.62,9,2016-09-08 09:59:00,morning,day,machine,day
0/20170227/6fef7e6f017c3f89/cds-6fef7e6f017c3f89-20170227-1444.raw/3/dr5rsn38rg7x-dr5rsn3b8erb-cds-6fef7e6f017c3f89-20170227-1444-78.jpg,134.62,14,2017-02-27 14:50:00,afternoon,day,machine,day
0/20161205/b6d8aab376c7ce54/cds-b6d8aab376c7ce54-20161205-1210.raw/4/dr5rsnq87ttb-dr5rsnq87uqe-cds-b6d8aab376c7ce54-20161205-1210-59.jpg,134.62,12,2016-12-05 12:19:00,morning,day,machine,day
0/20161205/79ddade2485edbde/cds-79ddade2485edbde-20161205-1218.raw/3/dr5rsq8h8ess-dr5rsnxuykhr-cds-79ddade2485edbde-20161205-1218-27.jpg,134.62,12,2016-12-05 12:23:00,morning,day,machine,day
0/20160903/8eb89b94275011e0/cds-8eb89b94275011e0-20160903-1659.raw/3/dr5rsnpxt9wc-dr5rsnpxt9w2-cds-8eb89b94275011e0-20160903-1659-50.jpg,134.62,17,2016-09-03 17:02:00,afternoon,day,machine,day
0/20161123/bd209a4b83760d6b/cds-bd209a4b83760d6b-20161123-1323.raw/4/dr5rsn978f2z-dr5rsn9789q5-cds-bd209a4b83760d6b-20161123-1323-199.jpg,134.62,13,2016-11-23 13:33:00,afternoon,day,machine,day
0/20161128/79ddade2485edbde/cds-79ddade2485edbde-20161128-0754.raw/3/dr5rsn36j3vm-dr5rsn36j20n-cds-79ddade2485edbde-20161128-0754-65.jpg,134.62,7,2016-11-28 07:58:00,morning,day,machine,day
0/20170303/e5df139233770dec/cds-e5df139233770dec-20170303-0901.raw/4/dr5rsn6q6tpf-dr5rsn6quxpw-cds-e5df139233770dec-20170303-0901-93.jpg,134.62,9,2017-03-03 09:07:00,morning,day,machine,day
0/20160705/c5732f31099d7452/cds-c5732f31099d7452-20160705-1059.raw/4/dr5rsp6bwtr1-dr5rsp6bxd79-cds-c5732f31099d7452-20160705-1059-4.jpg,134.62,11,2016-07-05 11:00:00,morning,day,machine,day
0/20160801/fdeb4f0c0eb1bc3c/cds-fdeb4f0c0eb1bc3c-20160801-1002.raw/3/dr5rsp4khs4g-dr5rsp476rzm-cds-fdeb4f0c0eb1bc3c-20160801-1002-11.jpg,134.63,10,2016-08-01 10:03:00,morning,day,machine,day
0/20161019/a32b6ec5cde27e3a/cds-a32b6ec5cde27e3a-20161019-1118.raw/3/dr5rsnqtkjpq-dr5rsnqtthgh-cds-a32b6ec5cde27e3a-20161019-1118-78.jpg,134.63,11,2016-10-19 11:22:00,morning,day,machine,day
0/20161123/e5df139233770dec/cds-e5df139233770dec-20161123-1312.raw/4/dr5rsnzhrfdq-dr5rsnzk8u8w-cds-e5df139233770dec-20161123-1312-145.jpg,134.63,13,2016-11-23 13:19:00,afternoon,day,machine,day
0/20161027/af6b56897db9da88/cds-af6b56897db9da88-20161027-1312.raw/3/dr5rsngqws3h-dr5rsngqwg35-cds-af6b56897db9da88-20161027-1312-94.jpg,134.63,13,2016-10-27 13:17:00,afternoon,day,machine,day
0/20161125/c5732f31099d7452/cds-c5732f31099d7452-20161125-1416.raw/4/dr5rsp7sdpx1-dr5rsp7tkhhe-cds-c5732f31099d7452-20161125-1416-75.jpg,134.63,14,2016-11-25 14:25:00,afternoon,day,machine,day
0/20160915/c5732f31099d7452/cds-c5732f31099d7452-20160915-1324.raw/4/dr5rsnffku7r-dr5rsnffp6sb-cds-c5732f31099d7452-20160915-1324-24.jpg,134.63,13,2016-09-15 13:26:00,afternoon,day,machine,day
0/20160629/79ddade2485edbde/cds-79ddade2485edbde-20160629-0933.raw/3/dr5rsn31k6xg-dr5rsn31nh6t-cds-79ddade2485edbde-20160629-0933-31.jpg,134.63,9,2016-06-29 09:38:00,morning,day,machine,day
